GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
GO:0015804	neutral amino acid transport	2	1	1.6	0.9605	1	BP
GO:1902102	regulation of metaphase/anaphase transit...	2	1	1.6	0.9605	1	BP
GO:2000371	regulation of DNA topoisomerase (ATP-hyd...	2	1	1.6	0.9605	1	BP
GO:2000373	positive regulation of DNA topoisomerase...	2	1	1.6	0.9605	1	BP
GO:0035988	chondrocyte proliferation	2	1	1.6	0.9605	1	BP
GO:0007479	leg disc proximal/distal pattern formati...	2	1	1.6	0.9605	1	BP
GO:0035970	peptidyl-threonine dephosphorylation	2	1	1.6	0.9605	1	BP
GO:0007443	Malpighian tubule morphogenesis	2	1	1.6	0.9605	1	BP
GO:0007449	proximal/distal pattern formation, imagi...	2	1	1.6	0.9605	1	BP
GO:0030539	male genitalia development	2	1	1.6	0.9605	1	BP
GO:1902255	positive regulation of intrinsic apoptot...	2	1	1.6	0.9605	1	BP
GO:0021561	facial nerve development	2	1	1.6	0.9605	1	BP
GO:0071072	negative regulation of phospholipid bios...	2	1	1.6	0.9605	1	BP
GO:0071073	positive regulation of phospholipid bios...	2	1	1.6	0.9605	1	BP
GO:0002251	organ or tissue specific immune response	2	1	1.6	0.9605	1	BP
GO:0043277	apoptotic cell clearance	2	1	1.6	0.9605	1	BP
GO:0007171	activation of transmembrane receptor pro...	2	1	1.6	0.9605	1	BP
GO:0021538	epithalamus development	2	1	1.6	0.9605	1	BP
GO:0007129	homologous chromosome pairing at meiosis	2	1	1.6	0.9605	1	BP
GO:0010257	NADH dehydrogenase complex assembly	2	1	1.6	0.9605	1	BP
GO:0040027	negative regulation of vulval developmen...	2	1	1.6	0.9605	1	BP
GO:0007140	male meiotic nuclear division	2	1	1.6	0.9605	1	BP
GO:0072513	positive regulation of secondary heart f...	2	1	1.6	0.9605	1	BP
GO:0007130	synaptonemal complex assembly	2	1	1.6	0.9605	1	BP
GO:0048133	male germ-line stem cell asymmetric divi...	2	1	1.6	0.9605	1	BP
GO:0048138	germ-line cyst encapsulation	2	1	1.6	0.9605	1	BP
GO:0007100	mitotic centrosome separation	2	1	1.6	0.9605	1	BP
GO:0045433	male courtship behavior, veined wing gen...	2	1	1.6	0.9605	1	BP
GO:2000191	regulation of fatty acid transport	2	1	1.6	0.9605	1	BP
GO:0072505	divalent inorganic anion homeostasis	2	1	1.6	0.9605	1	BP
GO:0072506	trivalent inorganic anion homeostasis	2	1	1.6	0.9605	1	BP
GO:0007291	sperm individualization	2	1	1.6	0.9605	1	BP
GO:0007295	growth of a germarium-derived egg chambe...	2	1	1.6	0.9605	1	BP
GO:1902732	positive regulation of chondrocyte proli...	2	1	1.6	0.9605	1	BP
GO:0007299	ovarian follicle cell-cell adhesion	2	1	1.6	0.9605	1	BP
GO:0002775	antimicrobial peptide production	2	1	1.6	0.9605	1	BP
GO:0045199	maintenance of epithelial cell apical/ba...	2	1	1.6	0.9605	1	BP
GO:0021610	facial nerve morphogenesis	2	1	1.6	0.9605	1	BP
GO:0072665	protein localization to vacuole	2	1	1.6	0.9605	1	BP
GO:0031076	embryonic camera-type eye development	2	1	1.6	0.9605	1	BP
GO:0072655	establishment of protein localization to...	2	1	1.6	0.9605	1	BP
GO:2000117	negative regulation of cysteine-type end...	2	1	1.6	0.9605	1	BP
GO:0031016	pancreas development	2	1	1.6	0.9605	1	BP
GO:0031018	endocrine pancreas development	2	1	1.6	0.9605	1	BP
GO:0007221	positive regulation of transcription of ...	2	1	1.6	0.9605	1	BP
GO:0007225	patched ligand maturation	2	1	1.6	0.9605	1	BP
GO:2000136	regulation of cell proliferation involve...	2	1	1.6	0.9605	1	BP
GO:0021603	cranial nerve formation	2	1	1.6	0.9605	1	BP
GO:0002709	regulation of T cell mediated immunity	2	1	1.6	0.9605	1	BP
GO:0032527	protein exit from endoplasmic reticulum	2	1	1.6	0.9605	1	BP
GO:0045143	homologous chromosome segregation	2	1	1.6	0.9605	1	BP
GO:0010719	negative regulation of epithelial to mes...	2	1	1.6	0.9605	1	BP
GO:1901098	positive regulation of autophagosome mat...	2	1	1.6	0.9605	1	BP
GO:0018993	somatic sex determination	2	1	1.6	0.9605	1	BP
GO:0010891	negative regulation of sequestering of t...	2	1	1.6	0.9605	1	BP
GO:0010896	regulation of triglyceride catabolic pro...	2	1	1.6	0.9605	1	BP
GO:1901028	regulation of mitochondrial outer membra...	2	1	1.6	0.9605	1	BP
GO:0090009	primitive streak formation	2	1	1.6	0.9605	1	BP
GO:0010889	regulation of sequestering of triglyceri...	2	1	1.6	0.9605	1	BP
GO:1901030	positive regulation of mitochondrial out...	2	1	1.6	0.9605	1	BP
GO:0010872	regulation of cholesterol esterification	2	1	1.6	0.9605	1	BP
GO:0010874	regulation of cholesterol efflux	2	1	1.6	0.9605	1	BP
GO:0042073	intraciliary transport	2	1	1.6	0.9605	1	BP
GO:0010842	retina layer formation	2	1	1.6	0.9605	1	BP
GO:0034389	lipid droplet organization	2	1	1.6	0.9605	1	BP
GO:0043584	nose development	2	1	1.6	0.9605	1	BP
GO:2000786	positive regulation of autophagosome ass...	2	1	1.6	0.9605	1	BP
GO:0034314	Arp2/3 complex-mediated actin nucleation	2	1	1.6	0.9605	1	BP
GO:0034315	regulation of Arp2/3 complex-mediated ac...	2	1	1.6	0.9605	1	BP
GO:2000772	regulation of cellular senescence	2	1	1.6	0.9605	1	BP
GO:2000773	negative regulation of cellular senescen...	2	1	1.6	0.9605	1	BP
GO:0030970	retrograde protein transport, ER to cyto...	2	1	1.6	0.9605	1	BP
GO:0019369	arachidonic acid metabolic process	2	1	1.6	0.9605	1	BP
GO:0043518	negative regulation of DNA damage respon...	2	1	1.6	0.9605	1	BP
GO:0060080	inhibitory postsynaptic potential	2	1	1.6	0.9605	1	BP
GO:0010569	regulation of double-strand break repair...	2	1	1.6	0.9605	1	BP
GO:0060083	smooth muscle contraction involved in mi...	2	1	1.6	0.9605	1	BP
GO:0060087	relaxation of vascular associated smooth...	2	1	1.6	0.9605	1	BP
GO:0019371	cyclooxygenase pathway	2	1	1.6	0.9605	1	BP
GO:0060073	micturition	2	1	1.6	0.9605	1	BP
GO:0060042	retina morphogenesis in camera-type eye	2	1	1.6	0.9605	1	BP
GO:0010511	regulation of phosphatidylinositol biosy...	2	1	1.6	0.9605	1	BP
GO:0010513	positive regulation of phosphatidylinosi...	2	1	1.6	0.9605	1	BP
GO:0009225	nucleotide-sugar metabolic process	2	1	1.6	0.9605	1	BP
GO:0060037	pharyngeal system development	2	1	1.6	0.9605	1	BP
GO:0048808	male genitalia morphogenesis	2	1	1.6	0.9605	1	BP
GO:0006081	cellular aldehyde metabolic process	2	1	1.6	0.9605	1	BP
GO:0034465	response to carbon monoxide	2	1	1.6	0.9605	1	BP
GO:0048596	embryonic camera-type eye morphogenesis	2	1	1.6	0.9605	1	BP
GO:0021985	neurohypophysis development	2	1	1.6	0.9605	1	BP
GO:1904353	regulation of telomere capping	2	1	1.6	0.9605	1	BP
GO:0021986	habenula development	2	1	1.6	0.9605	1	BP
GO:1904355	positive regulation of telomere capping	2	1	1.6	0.9605	1	BP
GO:1904358	positive regulation of telomere maintena...	2	1	1.6	0.9605	1	BP
GO:0002686	negative regulation of leukocyte migrati...	2	1	1.6	0.9605	1	BP
GO:0007567	parturition	2	1	1.6	0.9605	1	BP
GO:0051057	positive regulation of small GTPase medi...	2	1	1.6	0.9605	1	BP
GO:0048581	negative regulation of post-embryonic de...	2	1	1.6	0.9605	1	BP
GO:0034433	steroid esterification	2	1	1.6	0.9605	1	BP
GO:0034434	sterol esterification	2	1	1.6	0.9605	1	BP
GO:0034435	cholesterol esterification	2	1	1.6	0.9605	1	BP
GO:0014012	peripheral nervous system axon regenerat...	2	1	1.6	0.9605	1	BP
GO:0031338	regulation of vesicle fusion	2	1	1.6	0.9605	1	BP
GO:0014041	regulation of neuron maturation	2	1	1.6	0.9605	1	BP
GO:0007538	primary sex determination	2	1	1.6	0.9605	1	BP
GO:0010633	negative regulation of epithelial cell m...	2	1	1.6	0.9605	1	BP
GO:0000912	assembly of actomyosin apparatus involve...	2	1	1.6	0.9605	1	BP
GO:0000915	actomyosin contractile ring assembly	2	1	1.6	0.9605	1	BP
GO:0098816	mini excitatory postsynaptic potential	2	1	1.6	0.9605	1	BP
GO:0031468	nuclear membrane reassembly	2	1	1.6	0.9605	1	BP
GO:1904424	regulation of GTP binding	2	1	1.6	0.9605	1	BP
GO:0097067	cellular response to thyroid hormone sti...	2	1	1.6	0.9605	1	BP
GO:0097068	response to thyroxine	2	1	1.6	0.9605	1	BP
GO:2000543	positive regulation of gastrulation	2	1	1.6	0.9605	1	BP
GO:0031440	regulation of mRNA 3'-end processing	2	1	1.6	0.9605	1	BP
GO:0048619	embryonic hindgut morphogenesis	2	1	1.6	0.9605	1	BP
GO:0032981	mitochondrial respiratory chain complex ...	2	1	1.6	0.9605	1	BP
GO:0048630	skeletal muscle tissue growth	2	1	1.6	0.9605	1	BP
GO:0048631	regulation of skeletal muscle tissue gro...	2	1	1.6	0.9605	1	BP
GO:0048633	positive regulation of skeletal muscle t...	2	1	1.6	0.9605	1	BP
GO:0098586	cellular response to virus	2	1	1.6	0.9605	1	BP
GO:0009838	abscission	2	1	1.6	0.9605	1	BP
GO:0090435	protein localization to nuclear envelope	2	1	1.6	0.9605	1	BP
GO:2000622	regulation of nuclear-transcribed mRNA c...	2	1	1.6	0.9605	1	BP
GO:2000623	negative regulation of nuclear-transcrib...	2	1	1.6	0.9605	1	BP
GO:0009595	detection of biotic stimulus	2	1	1.6	0.9605	1	BP
GO:0031145	anaphase-promoting complex-dependent cat...	2	1	1.6	0.9605	1	BP
GO:0045676	regulation of R7 cell differentiation	2	1	1.6	0.9605	1	BP
GO:0090190	positive regulation of branching involve...	2	1	1.6	0.9605	1	BP
GO:0036438	maintenance of lens transparency	2	1	1.6	0.9605	1	BP
GO:0042481	regulation of odontogenesis	2	1	1.6	0.9605	1	BP
GO:1904290	negative regulation of mitotic DNA damag...	2	1	1.6	0.9605	1	BP
GO:0045631	regulation of mechanoreceptor differenti...	2	1	1.6	0.9605	1	BP
GO:0006353	DNA-templated transcription termination	2	1	1.6	0.9605	1	BP
GO:0090151	establishment of protein localization to...	2	1	1.6	0.9605	1	BP
GO:0090189	regulation of branching involved in uret...	2	1	1.6	0.9605	1	BP
GO:0071711	basement membrane organization	2	1	1.6	0.9605	1	BP
GO:1904289	regulation of mitotic DNA damage checkpo...	2	1	1.6	0.9605	1	BP
GO:2001014	regulation of skeletal muscle cell diffe...	2	1	1.6	0.9605	1	BP
GO:0006308	DNA catabolic process	2	1	1.6	0.9605	1	BP
GO:0060487	lung epithelial cell differentiation	2	1	1.6	0.9605	1	BP
GO:0060479	lung cell differentiation	2	1	1.6	0.9605	1	BP
GO:0009650	UV protection	2	1	1.6	0.9605	1	BP
GO:0090296	regulation of mitochondrial DNA replicat...	2	1	1.6	0.9605	1	BP
GO:0036148	phosphatidylglycerol acyl-chain remodeli...	2	1	1.6	0.9605	1	BP
GO:0090298	negative regulation of mitochondrial DNA...	2	1	1.6	0.9605	1	BP
GO:0060441	epithelial tube branching involved in lu...	2	1	1.6	0.9605	1	BP
GO:0010911	regulation of isomerase activity	2	1	1.6	0.9605	1	BP
GO:0010912	positive regulation of isomerase activit...	2	1	1.6	0.9605	1	BP
GO:0051307	meiotic chromosome separation	2	1	1.6	0.9605	1	BP
GO:0071863	regulation of cell proliferation in bone...	2	1	1.6	0.9605	1	BP
GO:0071864	positive regulation of cell proliferatio...	2	1	1.6	0.9605	1	BP
GO:1904799	regulation of neuron remodeling	2	1	1.6	0.9605	1	BP
GO:0036297	interstrand cross-link repair	2	1	1.6	0.9605	1	BP
GO:0051451	myoblast migration	2	1	1.6	0.9605	1	BP
GO:0090237	regulation of arachidonic acid secretion	2	1	1.6	0.9605	1	BP
GO:0071838	cell proliferation in bone marrow	2	1	1.6	0.9605	1	BP
GO:0060123	regulation of growth hormone secretion	2	1	1.6	0.9605	1	BP
GO:0048934	peripheral nervous system neuron differe...	2	1	1.6	0.9605	1	BP
GO:0048935	peripheral nervous system neuron develop...	2	1	1.6	0.9605	1	BP
GO:0071599	otic vesicle development	2	1	1.6	0.9605	1	BP
GO:0006120	mitochondrial electron transport, NADH t...	2	1	1.6	0.9605	1	BP
GO:2000969	positive regulation of AMPA receptor act...	2	1	1.6	0.9605	1	BP
GO:0071526	semaphorin-plexin signaling pathway	2	1	1.6	0.9605	1	BP
GO:2000980	regulation of inner ear receptor cell di...	2	1	1.6	0.9605	1	BP
GO:0051150	regulation of smooth muscle cell differe...	2	1	1.6	0.9605	1	BP
GO:0051152	positive regulation of smooth muscle cel...	2	1	1.6	0.9605	1	BP
GO:0045992	negative regulation of embryonic develop...	2	1	1.6	0.9605	1	BP
GO:0051125	regulation of actin nucleation	2	1	1.6	0.9605	1	BP
GO:0034505	tooth mineralization	2	1	1.6	0.9605	1	BP
GO:0006290	pyrimidine dimer repair	2	1	1.6	0.9605	1	BP
GO:0060242	contact inhibition	2	1	1.6	0.9605	1	BP
GO:0060244	negative regulation of cell proliferatio...	2	1	1.6	0.9605	1	BP
GO:0060245	detection of cell density	2	1	1.6	0.9605	1	BP
GO:0006955	immune response	62	51	49.64	0.9622	1	BP
GO:0030162	regulation of proteolysis	33	29	26.42	0.964	1	BP
GO:0032386	regulation of intracellular transport	17	11	13.61	0.9648	1	BP
GO:0098813	nuclear chromosome segregation	17	11	13.61	0.9648	1	BP
GO:0019222	regulation of metabolic process	321	259	256.99	0.9651	1	BP
GO:0048583	regulation of response to stimulus	203	161	162.52	0.9665	1	BP
GO:0006283	transcription-coupled nucleotide-excisio...	7	4	5.6	0.9678	1	BP
GO:0070207	protein homotrimerization	7	4	5.6	0.9678	1	BP
GO:0007041	lysosomal transport	7	4	5.6	0.9678	1	BP
GO:0046605	regulation of centrosome cycle	7	4	5.6	0.9678	1	BP
GO:0000723	telomere maintenance	7	4	5.6	0.9678	1	BP
GO:0032200	telomere organization	7	4	5.6	0.9678	1	BP
GO:2000278	regulation of DNA biosynthetic process	7	4	5.6	0.9678	1	BP
GO:0048701	embryonic cranial skeleton morphogenesis	7	4	5.6	0.9678	1	BP
GO:0043525	positive regulation of neuron apoptotic ...	7	4	5.6	0.9678	1	BP
GO:0090329	regulation of DNA-templated DNA replicat...	7	4	5.6	0.9678	1	BP
GO:0032388	positive regulation of intracellular tra...	10	6	8.01	0.9687	1	BP
GO:0007009	plasma membrane organization	10	6	8.01	0.9687	1	BP
GO:0022402	cell cycle process	89	65	71.25	0.9696	1	BP
GO:0019216	regulation of lipid metabolic process	35	24	28.02	0.9701	1	BP
GO:0051783	regulation of nuclear division	20	13	16.01	0.9705	1	BP
GO:0072594	establishment of protein localization to...	31	21	24.82	0.9711	1	BP
GO:1902850	microtubule cytoskeleton organization in...	13	8	10.41	0.9717	1	BP
GO:0051231	spindle elongation	4	2	3.2	0.9734	1	BP
GO:0001824	blastocyst development	4	2	3.2	0.9734	1	BP
GO:0035075	response to ecdysone	4	2	3.2	0.9734	1	BP
GO:0014855	striated muscle cell proliferation	4	2	3.2	0.9734	1	BP
GO:0006692	prostanoid metabolic process	4	2	3.2	0.9734	1	BP
GO:0006693	prostaglandin metabolic process	4	2	3.2	0.9734	1	BP
GO:1903432	regulation of TORC1 signaling	4	2	3.2	0.9734	1	BP
GO:0055075	potassium ion homeostasis	4	2	3.2	0.9734	1	BP
GO:0006636	unsaturated fatty acid biosynthetic proc...	4	2	3.2	0.9734	1	BP
GO:0110151	positive regulation of biomineralization	4	2	3.2	0.9734	1	BP
GO:1901976	regulation of cell cycle checkpoint	4	2	3.2	0.9734	1	BP
GO:1905477	positive regulation of protein localizat...	4	2	3.2	0.9734	1	BP
GO:0006998	nuclear envelope organization	4	2	3.2	0.9734	1	BP
GO:0044728	DNA methylation or demethylation	4	2	3.2	0.9734	1	BP
GO:0033559	unsaturated fatty acid metabolic process	4	2	3.2	0.9734	1	BP
GO:0070192	chromosome organization involved in meio...	4	2	3.2	0.9734	1	BP
GO:0033692	cellular polysaccharide biosynthetic pro...	4	2	3.2	0.9734	1	BP
GO:0050000	chromosome localization	4	2	3.2	0.9734	1	BP
GO:0070169	positive regulation of biomineral tissue...	4	2	3.2	0.9734	1	BP
GO:0002021	response to dietary excess	4	2	3.2	0.9734	1	BP
GO:0072350	tricarboxylic acid metabolic process	4	2	3.2	0.9734	1	BP
GO:0044550	secondary metabolite biosynthetic proces...	4	2	3.2	0.9734	1	BP
GO:0046755	viral budding	4	2	3.2	0.9734	1	BP
GO:0007040	lysosome organization	4	2	3.2	0.9734	1	BP
GO:2000001	regulation of DNA damage checkpoint	4	2	3.2	0.9734	1	BP
GO:0046541	saliva secretion	4	2	3.2	0.9734	1	BP
GO:0072210	metanephric nephron development	4	2	3.2	0.9734	1	BP
GO:0000271	polysaccharide biosynthetic process	4	2	3.2	0.9734	1	BP
GO:0030838	positive regulation of actin filament po...	4	2	3.2	0.9734	1	BP
GO:1903900	regulation of viral life cycle	4	2	3.2	0.9734	1	BP
GO:1903902	positive regulation of viral life cycle	4	2	3.2	0.9734	1	BP
GO:0030501	positive regulation of bone mineralizati...	4	2	3.2	0.9734	1	BP
GO:0021532	neural tube patterning	4	2	3.2	0.9734	1	BP
GO:1905953	negative regulation of lipid localizatio...	4	2	3.2	0.9734	1	BP
GO:0007296	vitellogenesis	4	2	3.2	0.9734	1	BP
GO:0061951	establishment of protein localization to...	4	2	3.2	0.9734	1	BP
GO:0061912	selective autophagy	4	2	3.2	0.9734	1	BP
GO:0034308	primary alcohol metabolic process	4	2	3.2	0.9734	1	BP
GO:0060033	anatomical structure regression	4	2	3.2	0.9734	1	BP
GO:0098728	germline stem cell asymmetric division	4	2	3.2	0.9734	1	BP
GO:0021984	adenohypophysis development	4	2	3.2	0.9734	1	BP
GO:0080171	lytic vacuole organization	4	2	3.2	0.9734	1	BP
GO:0048524	positive regulation of viral process	4	2	3.2	0.9734	1	BP
GO:0000920	septum digestion after cytokinesis	4	2	3.2	0.9734	1	BP
GO:0097066	response to thyroid hormone	4	2	3.2	0.9734	1	BP
GO:0036314	response to sterol	4	2	3.2	0.9734	1	BP
GO:0071230	cellular response to amino acid stimulus	4	2	3.2	0.9734	1	BP
GO:0050976	detection of mechanical stimulus involve...	4	2	3.2	0.9734	1	BP
GO:0090136	epithelial cell-cell adhesion	4	2	3.2	0.9734	1	BP
GO:0051303	establishment of chromosome localization	4	2	3.2	0.9734	1	BP
GO:0036257	multivesicular body organization	4	2	3.2	0.9734	1	BP
GO:0036258	multivesicular body assembly	4	2	3.2	0.9734	1	BP
GO:0090208	positive regulation of triglyceride meta...	4	2	3.2	0.9734	1	BP
GO:0045986	negative regulation of smooth muscle con...	4	2	3.2	0.9734	1	BP
GO:0000075	cell cycle checkpoint signaling	16	10	12.81	0.9753	1	BP
GO:0051052	regulation of DNA metabolic process	23	15	18.41	0.9753	1	BP
GO:0060627	regulation of vesicle-mediated transport	34	23	27.22	0.9763	1	BP
GO:0010256	endomembrane system organization	37	25	29.62	0.9806	1	BP
GO:0033157	regulation of intracellular protein tran...	9	5	7.21	0.9814	1	BP
GO:0035270	endocrine system development	9	5	7.21	0.9814	1	BP
GO:0098876	vesicle-mediated transport to the plasma...	9	5	7.21	0.9814	1	BP
GO:0140694	non-membrane-bounded organelle assembly	22	14	17.61	0.982	1	BP
GO:0038127	ERBB signaling pathway	15	9	12.01	0.9834	1	BP
GO:0000819	sister chromatid segregation	15	9	12.01	0.9834	1	BP
GO:0007173	epidermal growth factor receptor signali...	15	9	12.01	0.9834	1	BP
GO:0001676	long-chain fatty acid metabolic process	6	3	4.8	0.9837	1	BP
GO:0006658	phosphatidylserine metabolic process	6	3	4.8	0.9837	1	BP
GO:0003401	axis elongation	6	3	4.8	0.9837	1	BP
GO:0006949	syncytium formation	6	3	4.8	0.9837	1	BP
GO:0140253	cell-cell fusion	6	3	4.8	0.9837	1	BP
GO:0000768	syncytium formation by plasma membrane f...	6	3	4.8	0.9837	1	BP
GO:0034341	response to interferon-gamma	6	3	4.8	0.9837	1	BP
GO:0021983	pituitary gland development	6	3	4.8	0.9837	1	BP
GO:0007520	myoblast fusion	6	3	4.8	0.9837	1	BP
GO:0006281	DNA repair	25	16	20.01	0.9848	1	BP
GO:0016197	endosomal transport	18	11	14.41	0.9853	1	BP
GO:0007052	mitotic spindle organization	11	6	8.81	0.9892	1	BP
GO:0042058	regulation of epidermal growth factor re...	14	8	11.21	0.9894	1	BP
GO:1901184	regulation of ERBB signaling pathway	14	8	11.21	0.9894	1	BP
GO:0006282	regulation of DNA repair	8	4	6.4	0.9902	1	BP
GO:0000041	transition metal ion transport	8	4	6.4	0.9902	1	BP
GO:0008589	regulation of smoothened signaling pathw...	8	4	6.4	0.9902	1	BP
GO:0090307	mitotic spindle assembly	8	4	6.4	0.9902	1	BP
GO:0019218	regulation of steroid metabolic process	8	4	6.4	0.9902	1	BP
GO:0006310	DNA recombination	8	4	6.4	0.9902	1	BP
GO:0006259	DNA metabolic process	49	33	39.23	0.9912	1	BP
GO:0035081	induction of programmed cell death by ho...	3	1	2.4	0.9922	1	BP
GO:0035070	salivary gland histolysis	3	1	2.4	0.9922	1	BP
GO:0035071	salivary gland cell autophagic cell deat...	3	1	2.4	0.9922	1	BP
GO:0035072	ecdysone-mediated induction of salivary ...	3	1	2.4	0.9922	1	BP
GO:0035078	induction of programmed cell death by ec...	3	1	2.4	0.9922	1	BP
GO:0006891	intra-Golgi vesicle-mediated transport	3	1	2.4	0.9922	1	BP
GO:0090611	ubiquitin-independent protein catabolic ...	3	1	2.4	0.9922	1	BP
GO:0060602	branch elongation of an epithelium	3	1	2.4	0.9922	1	BP
GO:0006620	post-translational protein targeting to ...	3	1	2.4	0.9922	1	BP
GO:0000018	regulation of DNA recombination	3	1	2.4	0.9922	1	BP
GO:0033683	nucleotide-excision repair, DNA incision	3	1	2.4	0.9922	1	BP
GO:1903651	positive regulation of cytoplasmic trans...	3	1	2.4	0.9922	1	BP
GO:0046689	response to mercury ion	3	1	2.4	0.9922	1	BP
GO:0021783	preganglionic parasympathetic fiber deve...	3	1	2.4	0.9922	1	BP
GO:2000369	regulation of clathrin-dependent endocyt...	3	1	2.4	0.9922	1	BP
GO:0043122	regulation of I-kappaB kinase/NF-kappaB ...	3	1	2.4	0.9922	1	BP
GO:0043123	positive regulation of I-kappaB kinase/N...	3	1	2.4	0.9922	1	BP
GO:0007484	imaginal disc-derived genitalia developm...	3	1	2.4	0.9922	1	BP
GO:0007485	imaginal disc-derived male genitalia dev...	3	1	2.4	0.9922	1	BP
GO:0048486	parasympathetic nervous system developme...	3	1	2.4	0.9922	1	BP
GO:1902253	regulation of intrinsic apoptotic signal...	3	1	2.4	0.9922	1	BP
GO:0007439	ectodermal digestive tract development	3	1	2.4	0.9922	1	BP
GO:0007156	homophilic cell adhesion via plasma memb...	3	1	2.4	0.9922	1	BP
GO:0048132	female germ-line stem cell asymmetric di...	3	1	2.4	0.9922	1	BP
GO:0120254	olefinic compound metabolic process	3	1	2.4	0.9922	1	BP
GO:0007249	I-kappaB kinase/NF-kappaB signaling	3	1	2.4	0.9922	1	BP
GO:2000781	positive regulation of double-strand bre...	3	1	2.4	0.9922	1	BP
GO:0006099	tricarboxylic acid cycle	3	1	2.4	0.9922	1	BP
GO:0039702	viral budding via host ESCRT complex	3	1	2.4	0.9922	1	BP
GO:0045747	positive regulation of Notch signaling p...	3	1	2.4	0.9922	1	BP
GO:0048566	embryonic digestive tract development	3	1	2.4	0.9922	1	BP
GO:0048557	embryonic digestive tract morphogenesis	3	1	2.4	0.9922	1	BP
GO:0012502	induction of programmed cell death	3	1	2.4	0.9922	1	BP
GO:0071763	nuclear membrane organization	3	1	2.4	0.9922	1	BP
GO:0090148	membrane fission	3	1	2.4	0.9922	1	BP
GO:0060465	pharynx development	3	1	2.4	0.9922	1	BP
GO:0006303	double-strand break repair via nonhomolo...	3	1	2.4	0.9922	1	BP
GO:0006305	DNA alkylation	3	1	2.4	0.9922	1	BP
GO:0006306	DNA methylation	3	1	2.4	0.9922	1	BP
GO:0097320	plasma membrane tubulation	3	1	2.4	0.9922	1	BP
GO:0042255	ribosome assembly	3	1	2.4	0.9922	1	BP
GO:1901797	negative regulation of signal transducti...	3	1	2.4	0.9922	1	BP
GO:0006101	citrate metabolic process	3	1	2.4	0.9922	1	BP
GO:0006296	nucleotide-excision repair, DNA incision...	3	1	2.4	0.9922	1	BP
GO:0032456	endocytic recycling	5	2	4	0.9936	1	BP
GO:0043162	ubiquitin-dependent protein catabolic pr...	5	2	4	0.9936	1	BP
GO:0042078	germ-line stem cell division	5	2	4	0.9936	1	BP
GO:2000779	regulation of double-strand break repair	5	2	4	0.9936	1	BP
GO:0007638	mechanosensory behavior	5	2	4	0.9936	1	BP
GO:0042335	cuticle development	5	2	4	0.9936	1	BP
GO:0006304	DNA modification	5	2	4	0.9936	1	BP
GO:0071897	DNA biosynthetic process	13	7	10.41	0.9936	1	BP
GO:0007051	spindle organization	16	9	12.81	0.9938	1	BP
GO:0051225	spindle assembly	10	5	8.01	0.9941	1	BP
GO:0007224	smoothened signaling pathway	10	5	8.01	0.9941	1	BP
GO:0042273	ribosomal large subunit biogenesis	7	3	5.6	0.9956	1	BP
GO:0042059	negative regulation of epidermal growth ...	9	4	7.21	0.9972	1	BP
GO:1901185	negative regulation of ERBB signaling pa...	9	4	7.21	0.9972	1	BP
GO:0006302	double-strand break repair	14	7	11.21	0.9979	1	BP
GO:0006284	base-excision repair	4	1	3.2	0.9985	1	BP
GO:0098927	vesicle-mediated transport between endos...	4	1	3.2	0.9985	1	BP
GO:0019985	translesion synthesis	4	1	3.2	0.9985	1	BP
GO:0035215	genital disc development	4	1	3.2	0.9985	1	BP
GO:1903649	regulation of cytoplasmic transport	4	1	3.2	0.9985	1	BP
GO:0045022	early endosome to late endosome transpor...	4	1	3.2	0.9985	1	BP
GO:0000731	DNA synthesis involved in DNA repair	4	1	3.2	0.9985	1	BP
GO:0072583	clathrin-dependent endocytosis	4	1	3.2	0.9985	1	BP
GO:0006301	postreplication repair	4	1	3.2	0.9985	1	BP
GO:0042276	error-prone translesion synthesis	4	1	3.2	0.9985	1	BP
GO:0006297	nucleotide-excision repair, DNA gap fill...	4	1	3.2	0.9985	1	BP
GO:0006260	DNA replication	16	8	12.81	0.9987	1	BP
GO:0044786	cell cycle DNA replication	8	3	6.4	0.9989	1	BP
GO:0000724	double-strand break repair via homologou...	5	1	4	0.9997	1	BP
GO:0000725	recombinational repair	5	1	4	0.9997	1	BP
GO:0006261	DNA-templated DNA replication	13	5	10.41	0.9999	1	BP
GO:0008150	biological_process	677	542	542	1	1	BP
GO:0072503	cellular divalent inorganic cation homeo...	38	37	30.42	1	1	BP
GO:0031344	regulation of cell projection organizati...	54	50	43.23	1	1	BP
GO:0046982	protein heterodimerization activity	51	47	40.85	0.013	1	MF
GO:0003723	RNA binding	36	34	28.84	0.014	1	MF
GO:0022839	ion gated channel activity	35	33	28.04	0.017	1	MF
GO:0008134	transcription factor binding	44	40	35.24	0.04	1	MF
GO:0046983	protein dimerization activity	93	81	74.49	0.041	1	MF
GO:0003729	mRNA binding	14	14	11.21	0.043	1	MF
GO:0005515	protein binding	343	283	274.74	0.055	1	MF
GO:0005102	signaling receptor binding	71	62	56.87	0.067	1	MF
GO:0015267	channel activity	46	41	36.85	0.074	1	MF
GO:0022803	passive transmembrane transporter activi...	46	41	36.85	0.074	1	MF
GO:0015085	calcium ion transmembrane transporter ac...	19	18	15.22	0.081	1	MF
GO:0015276	ligand-gated ion channel activity	19	18	15.22	0.081	1	MF
GO:0022834	ligand-gated channel activity	19	18	15.22	0.081	1	MF
