gene	degree_all	degree_in	degree_out	clustering_coefficient	degree_centrality_all	degree_centrality_in	degree_centrality_out	betweenness_centrality	closeness_centrality	eigenvector_centrality	page_rank	assortative_coefficient	average_path_length	community_random_walk	module	connectivity	participation	role	cell_type
Nvec_vc1.1_XM_001623462.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0127854199883008	0.000830624173588562	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001636197.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0196043106487278	0.000831465302851475	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048726704.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0187519493161745	0.000831360161693611	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048727904.1	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.0152745173756987	0.00083773680622349	-0.254662342054629	0.52124246395806	10	4	-0.109943112391587	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001624561.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0119330586557474	0.000830519032430697	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032377802.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0204566719812812	0.000831570444009339	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048728156.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00937597465808722	0.000830203608957105	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_NVE14765	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.022161394646388	0.000831780726325068	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048728138.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0178995879836211	0.000831255020535747	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048727362.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0170472266510677	0.000831149879377882	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048728083.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0213090333138346	0.000831675585167203	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001637579.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00937597465808723	0.000830203608957105	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032362102.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0204566719812812	0.000831570444009339	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048728872.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0161948653185143	0.000831044738220018	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032373899.2	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.0227108440209535	0.000836889684296406	-0.254662342054629	0.52124246395806	10	4	-0.109943112391587	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032384263.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0144901426534075	0.00083083445590429	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001623762.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0178995879836211	0.000831255020535747	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032375103.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00937597465808722	0.000830203608957105	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032364655.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0144901426534075	0.00083083445590429	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048728676.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0178995879836211	0.000831255020535747	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032370011.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0178995879836211	0.000831255020535747	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032370013.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0178995879836211	0.000831255020535747	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032366206.2	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0110112921908731	0.000842621865768512	-0.254662342054629	0.52124246395806	5	2	-0.160128153805087	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032366056.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0187519493161744	0.000831360161693611	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048729463.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0119330586557474	0.000830519032430697	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001640743.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0178995879836211	0.000831255020535747	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032370287.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0187519493161744	0.000831360161693611	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048730215.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0119330586557474	0.000830519032430697	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048730097.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.022161394646388	0.000831780726325068	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001638839.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00937597465808722	0.000830203608957105	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032379959.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0264232013091549	0.000832306432114388	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032381218.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.011080697323194	0.000830413891272833	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032373611.2	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.0275900866685482	0.000835727138895729	-0.254662342054629	0.52124246395806	10	4	-0.109943112391587	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048731475.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0298326466393684	0.000832726996745845	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001629329.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0187519493161744	0.000831360161693611	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032372812.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00937597465808723	0.000830203608957105	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032364213.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0178995879836211	0.000831255020535747	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032364245.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0136377813208541	0.000830729314746426	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048730911.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0178995879836211	0.000831255020535747	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048731178.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00937597465808722	0.000830203608957105	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001620632.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0127854199883008	0.000830624173588562	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048731268.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0102283359906406	0.000830308750114969	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001630924.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0153425039859609	0.000830939597062154	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032380187.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0144901426534075	0.00083083445590429	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001622891.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0196043106487278	0.000831465302851475	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048732289.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0119330586557474	0.000830519032430697	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032376528.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0196043106487278	0.000831465302851475	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032370694.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0264232013091549	0.000832306432114388	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001627444.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0144901426534075	0.00083083445590429	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048732079.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0119330586557474	0.000830519032430697	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048732113.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0161948653185143	0.000831044738220018	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032371032.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0127854199883008	0.000830624173588562	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032386280.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0102283359906406	0.000830308750114969	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048733486.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0161948653185143	0.000831044738220018	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032386347.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0119330586557474	0.000830519032430697	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032386262.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0144901426534075	0.00083083445590429	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032379398.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0187519493161744	0.000831360161693611	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032374431.2	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.027283304020943	0.00083795782823022	-0.254662342054629	0.52124246395806	10	4	-0.109943112391587	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001633749.3	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0217305034185369	0.000842886774667524	-0.254662342054629	0.52124246395806	9	5	-0.150829841041569	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001633799.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0161948653185143	0.000831044738220018	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001639126.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0102283359906406	0.000830308750114969	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048733475.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0170472266510677	0.000831149879377882	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048733849.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0161948653185143	0.000831044738220018	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001629220.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0264232013091549	0.000832306432114388	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048734247.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0119330586557474	0.000830519032430697	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032376892.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00937597465808722	0.000830203608957105	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032376891.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0213090333138346	0.000831675585167203	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032369325.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.011080697323194	0.000830413891272833	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048733997.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0127854199883008	0.000830624173588562	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048734461.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0102283359906406	0.000830308750114969	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048734477.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0196043106487278	0.000831465302851475	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048734475.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0196043106487278	0.000831465302851475	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032362036.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00937597465808722	0.000830203608957105	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001625243.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0127854199883008	0.000830624173588562	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_v1g129606	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0170472266510677	0.000831149879377882	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032371188.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0102283359906406	0.000830308750114969	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032386792.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0119330586557474	0.000830519032430697	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001636859.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00937597465808721	0.000830203608957105	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001630118.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0153425039859609	0.000830939597062154	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032377081.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00937597465808722	0.000830203608957105	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032379223.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0127854199883008	0.000830624173588562	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001632097.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0136377813208541	0.000830729314746426	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032384132.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00937597465808722	0.000830203608957105	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032373576.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0213090333138346	0.000831675585167203	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048720982.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0102283359906406	0.000830308750114969	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032376975.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0230137559789414	0.000831885867482932	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032376955.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0102283359906406	0.000830308750114969	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032376952.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0102283359906406	0.000830308750114969	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048720925.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0170472266510677	0.000831149879377882	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032382907.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0119330586557474	0.000830519032430697	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032382906.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0119330586557474	0.000830519032430697	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001622690.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0170472266510677	0.000831149879377882	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048721044.1	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.0235632053535069	0.00083699482545427	-0.254662342054629	0.52124246395806	10	4	-0.109943112391587	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048720969.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00937597465808722	0.000830203608957105	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001633958.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0196043106487278	0.000831465302851475	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048720967.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0230137559789414	0.000831885867482932	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032364375.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0196043106487278	0.000831465302851475	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_v1g239379	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0102283359906406	0.000830308750114969	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_v1g239381	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0116453492122682	0.000838985790270562	-0.254662342054629	0.52124246395806	9	5	-0.150829841041569	0.5	Peripheral	cnidocyte
Nvec_v1g239380	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0116453492122682	0.000838985790270562	-0.254662342054629	0.52124246395806	9	5	-0.150829841041569	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048720495.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0170472266510677	0.000831149879377882	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048720567.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0161948653185143	0.000831044738220018	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032363610.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0204566719812812	0.000831570444009339	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048721909.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00937597465808722	0.000830203608957105	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048721981.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0196043106487278	0.000831465302851475	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032379550.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0119330586557474	0.000830519032430697	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032379543.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0144901426534075	0.00083083445590429	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001630340.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0213090333138346	0.000831675585167203	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032378953.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0119330586557474	0.000830519032430697	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_v1g112848	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.017899587983621	0.000831255020535747	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001630742.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0178995879836211	0.000831255020535747	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032371444.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0136377813208541	0.000830729314746426	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032371955.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0102283359906406	0.000830308750114969	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_v1g247514	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0102283359906406	0.000830308750114969	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_v1g219869	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.011080697323194	0.000830413891272833	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048721349.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.011080697323194	0.000830413891272833	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048722945.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0119330586557474	0.000830519032430697	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001642032.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0144901426534075	0.00083083445590429	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001631758.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0144901426534075	0.00083083445590429	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0	Ultra peripheral	cnidocyte
