cell_type,gene,module
cnidocyte_gastrula,Nvec_vc1.1_XM_001632750.3,cnidocyte_gastrula_module_3
cnidocyte_gastrula,Nvec_vc1.1_XM_032377935.2,cnidocyte_gastrula_module_3
cnidocyte_gastrula,Nvec_vc1.1_XM_001640910.3,cnidocyte_gastrula_module_3
cnidocyte_gastrula,Nvec_vc1.1_XM_032376356.2,cnidocyte_gastrula_module_3
cnidocyte_gastrula,Nvec_vc1.1_XM_001622690.3,cnidocyte_gastrula_module_3
cnidocyte_gastrula,Nvec_vc1.1_XM_001622637.3,cnidocyte_gastrula_module_3
cnidocyte_gastrula,Nvec_vc1.1_XM_048728083.1,cnidocyte_gastrula_module_3
cnidocyte_gastrula,Nvec_vc1.1_XM_048726081.1,cnidocyte_gastrula_module_3
cnidocyte_gastrula,Nvec_vc1.1_XM_001626664.3,cnidocyte_gastrula_module_3
cnidocyte_gastrula,Nvec_vc1.1_XM_001636754.3,cnidocyte_gastrula_module_15
cnidocyte_gastrula,Nvec_vc1.1_XM_032384181.2,cnidocyte_gastrula_module_15
cnidocyte_gastrula,Nvec_v1g244269,cnidocyte_gastrula_module_15
cnidocyte_gastrula,Nvec_vc1.1_XM_001640218.3,cnidocyte_gastrula_module_15
cnidocyte_gastrula,Nvec_vc1.1_XM_001635573.3,cnidocyte_gastrula_module_15
cnidocyte_gastrula,Nvec_vc1.1_XM_032373763.2,cnidocyte_gastrula_module_15
cnidocyte_gastrula,Nvec_vc1.1_XM_001627158.3,cnidocyte_gastrula_module_15
cnidocyte_gastrula,Nvec_vc1.1_XM_048720865.1,cnidocyte_gastrula_module_15
cnidocyte_gastrula,Nvec_vc1.1_XM_032384090.2,cnidocyte_gastrula_module_7
cnidocyte_gastrula,Nvec_NVE5020,cnidocyte_gastrula_module_7
cnidocyte_gastrula,Nvec_vc1.1_XM_048722789.1,cnidocyte_gastrula_module_7
cnidocyte_gastrula,Nvec_vc1.1_XM_001635960.3,cnidocyte_gastrula_module_7
cnidocyte_gastrula,Nvec_vc1.1_XM_001638049.3,cnidocyte_gastrula_module_7
cnidocyte_gastrula,Nvec_NVE18354,cnidocyte_gastrula_module_7
cnidocyte_gastrula,Nvec_vc1.1_XM_048722931.1,cnidocyte_gastrula_module_7
cnidocyte_gastrula,Nvec_vc1.1_XM_032383627.2,cnidocyte_gastrula_module_7
cnidocyte_gastrula,Nvec_NVE183,cnidocyte_gastrula_module_7
cnidocyte_gastrula,Nvec_vc1.1_XM_048727242.1,cnidocyte_gastrula_module_7
cnidocyte_gastrula,Nvec_vc1.1_XM_001635015.3,cnidocyte_gastrula_module_7
cnidocyte_gastrula,Nvec_vc1.1_XM_001640510.3,cnidocyte_gastrula_module_7
cnidocyte_gastrula,Nvec_vc1.1_XM_032374335.2,cnidocyte_gastrula_module_7
cnidocyte_gastrula,Nvec_vc1.1_XM_032373652.2,cnidocyte_gastrula_module_7
cnidocyte_gastrula,Nvec_vc1.1_XM_048722267.1,cnidocyte_gastrula_module_7
cnidocyte_gastrula,Nvec_vc1.1_XM_001640398.3,cnidocyte_gastrula_module_7
cnidocyte_gastrula,Nvec_vc1.1_XM_032386263.2,cnidocyte_gastrula_module_7
cnidocyte_gastrula,Nvec_vc1.1_XM_032380582.2,cnidocyte_gastrula_module_7
cnidocyte_gastrula,Nvec_NVE8960,cnidocyte_gastrula_module_12
cnidocyte_gastrula,Nvec_vc1.1_XM_048721740.1,cnidocyte_gastrula_module_12
cnidocyte_gastrula,Nvec_vc1.1_XM_032372619.2,cnidocyte_gastrula_module_12
cnidocyte_gastrula,Nvec_vc1.1_XM_001639928.3,cnidocyte_gastrula_module_12
cnidocyte_gastrula,Nvec_vc1.1_XM_048721573.1,cnidocyte_gastrula_module_12
cnidocyte_gastrula,Nvec_vc1.1_XM_048733679.1,cnidocyte_gastrula_module_12
cnidocyte_gastrula,Nvec_vc1.1_XM_001631736.3,cnidocyte_gastrula_module_12
cnidocyte_gastrula,Nvec_vc1.1_XM_032364875.2,cnidocyte_gastrula_module_12
cnidocyte_gastrula,Nvec_vc1.1_XM_032372710.2,cnidocyte_gastrula_module_12
cnidocyte_gastrula,Nvec_vc1.1_XM_001639991.3,cnidocyte_gastrula_module_12
cnidocyte_gastrula,Nvec_vc1.1_XM_032382979.2,cnidocyte_gastrula_module_12
cnidocyte_gastrula,Nvec_vc1.1_XM_048723161.1,cnidocyte_gastrula_module_12
cnidocyte_gastrula,Nvec_vc1.1_XM_032381933.2,cnidocyte_gastrula_module_12
cnidocyte_gastrula,Nvec_vc1.1_XM_032363793.2,cnidocyte_gastrula_module_12
cnidocyte_gastrula,Nvec_vc1.1_XM_032380213.2,cnidocyte_gastrula_module_12
cnidocyte_gastrula,Nvec_vc1.1_XM_001633237.3,cnidocyte_gastrula_module_12
cnidocyte_gastrula,Nvec_vc1.1_XM_001638751.3,cnidocyte_gastrula_module_12
cnidocyte_gastrula,Nvec_vc1.1_XM_032382395.2,cnidocyte_gastrula_module_11
cnidocyte_gastrula,Nvec_vc1.1_XM_048724152.1,cnidocyte_gastrula_module_11
cnidocyte_gastrula,Nvec_vc1.1_XM_048726818.1,cnidocyte_gastrula_module_11
cnidocyte_gastrula,Nvec_vc1.1_XM_048734436.1,cnidocyte_gastrula_module_18
cnidocyte_gastrula,Nvec_vc1.1_XM_032374107.2,cnidocyte_gastrula_module_18
cnidocyte_gastrula,Nvec_vc1.1_XM_001638356.3,cnidocyte_gastrula_module_18
cnidocyte_gastrula,Nvec_NVE12532,cnidocyte_gastrula_module_10
cnidocyte_gastrula,Nvec_vc1.1_XM_032377592.2,cnidocyte_gastrula_module_10
cnidocyte_gastrula,Nvec_vc1.1_XM_001639531.3,cnidocyte_gastrula_module_10
cnidocyte_gastrula,Nvec_vc1.1_XM_032363681.2,cnidocyte_gastrula_module_10
cnidocyte_gastrula,Nvec_vc1.1_XM_032369713.2,cnidocyte_gastrula_module_10
cnidocyte_gastrula,Nvec_vc1.1_XM_001636847.3,cnidocyte_gastrula_module_10
cnidocyte_gastrula,Nvec_vc1.1_XM_001629547.3,cnidocyte_gastrula_module_10
cnidocyte_gastrula,Nvec_vc1.1_XM_032364695.2,cnidocyte_gastrula_module_10
cnidocyte_gastrula,Nvec_vc1.1_XM_032364381.2,cnidocyte_gastrula_module_10
cnidocyte_gastrula,Nvec_vc1.1_XM_001640805.3,cnidocyte_gastrula_module_10
cnidocyte_gastrula,Nvec_vc1.1_XM_048723046.1,cnidocyte_gastrula_module_10
cnidocyte_gastrula,Nvec_vc1.1_XM_001641135.3,cnidocyte_gastrula_module_10
cnidocyte_gastrula,Nvec_NVE25937,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_vc1.1_XM_048723899.1,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_vc1.1_XM_032364331.2,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_vc1.1_XM_048724602.1,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_vc1.1_XM_048721072.1,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_vc1.1_XM_001622452.3,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_vc1.1_XM_032385897.2,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_vc1.1_XM_032362615.2,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_vc1.1_XM_032365674.2,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_vc1.1_XM_048728442.1,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_vc1.1_XM_048727213.1,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_vc1.1_XM_032384018.2,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_vc1.1_XM_032370610.2,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_vc1.1_XM_048722658.1,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_vc1.1_XM_048722035.1,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_vc1.1_XM_032375666.2,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_v1g241566,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_vc1.1_XM_032376085.2,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_vc1.1_XM_001641325.3,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_vc1.1_XM_048723003.1,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_vc1.1_XM_032373207.2,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_vc1.1_XM_001632210.3,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_vc1.1_XM_048728730.1,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_vc1.1_XM_001640020.3,cnidocyte_gastrula_module_2
cnidocyte_gastrula,Nvec_v1g239769,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_048730283.1,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_001641531.3,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_001623953.3,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_048726490.1,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_001641943.3,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_048726560.1,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_032380117.2,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_032365913.2,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_032383003.2,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_048722564.1,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_001635956.3,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_001629160.3,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_032367723.2,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_048726931.1,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_032377971.2,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_032362974.2,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_032363701.2,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_032373669.2,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_032377333.2,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_001639764.3,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_032373941.2,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_001641405.3,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_032366908.2,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_048734317.1,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_032382976.2,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_001628700.3,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_032374936.2,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_v1g242538,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_032366626.2,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_001637220.3,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_048721821.1,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_001622537.3,cnidocyte_gastrula_module_9
cnidocyte_gastrula,Nvec_vc1.1_XM_001632810.3,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_001641901.3,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_032363026.2,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_048734082.1,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_001642032.3,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_032370216.2,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_048734572.1,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_032366282.2,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_048728653.1,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_048722013.1,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_032364830.2,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_001634328.3,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_001634580.3,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_001637419.3,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_001641449.3,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_001633819.3,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_032376803.2,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_001639370.3,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_032364562.2,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_032384592.2,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_v1g204213,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_001637260.3,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_032378251.2,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_001636648.3,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_032385286.2,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_032364375.2,cnidocyte_gastrula_module_5
cnidocyte_gastrula,Nvec_vc1.1_XM_001635153.3,cnidocyte_gastrula_module_17
cnidocyte_gastrula,Nvec_vc1.1_XM_032374508.2,cnidocyte_gastrula_module_17
cnidocyte_gastrula,Nvec_vc1.1_XM_048734247.1,cnidocyte_gastrula_module_17
cnidocyte_gastrula,Nvec_vc1.1_XM_032375670.2,cnidocyte_gastrula_module_17
cnidocyte_gastrula,Nvec_vc1.1_XM_001628369.3,cnidocyte_gastrula_module_17
cnidocyte_gastrula,Nvec_vc1.1_XM_048734461.1,cnidocyte_gastrula_module_17
cnidocyte_gastrula,Nvec_vc1.1_XM_032365441.2,cnidocyte_gastrula_module_17
cnidocyte_gastrula,Nvec_vc1.1_XM_032384132.2,cnidocyte_gastrula_module_17
cnidocyte_gastrula,Nvec_vc1.1_XM_048727040.1,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_032377751.2,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_048725666.1,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_001639551.3,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_048725566.1,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_032374974.2,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_032365297.2,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_048721981.1,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_032385519.2,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_001625346.3,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_048728565.1,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_001631758.3,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_001630496.3,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_001632402.3,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_001633749.3,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_001641062.3,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_001639511.3,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_NVE14765,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_001635622.3,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_001630340.3,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_001627799.3,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_032376577.2,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_001622891.3,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_048728676.1,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_001627444.3,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_001634435.3,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_001638936.3,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_032376891.2,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_048720925.1,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_001633347.3,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_NVE25375,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_032386280.2,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_032366056.2,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_048724291.1,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_001624980.3,cnidocyte_gastrula_module_14
cnidocyte_gastrula,Nvec_vc1.1_XM_001621919.3,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_001624272.3,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_001641550.3,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_032379810.2,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_001631417.3,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_032377010.2,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_032363464.2,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_NVE17753,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_032372942.2,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_048732162.1,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_048725206.1,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_001629694.3,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_032379019.2,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_001635834.3,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_048730179.1,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_048725772.1,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_048730230.1,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_032366098.2,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_048732309.1,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_001640990.3,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_032385508.2,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_032370899.2,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_001633026.3,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_032373153.2,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_048734081.1,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_048734277.1,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_001630418.3,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_001629313.3,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_048726929.1,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_048725759.1,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_048724374.1,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_001626358.3,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_048733658.1,cnidocyte_gastrula_module_6
cnidocyte_gastrula,Nvec_vc1.1_XM_001637752.3,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_032376587.2,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_032364437.2,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_001638777.3,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_032376976.2,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_v1g238275,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_032384420.2,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_032385246.1,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_032380187.2,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_048721119.1,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_032362135.2,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_v1g19278,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_032372185.2,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_001640113.3,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_001629329.3,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_048729806.1,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_048720967.1,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_048728138.1,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_001629300.3,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_032377572.2,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_032378264.2,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_032366532.2,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_032370694.2,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_032385587.2,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_001633826.3,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_048723028.1,cnidocyte_gastrula_module_4
cnidocyte_gastrula,Nvec_vc1.1_XM_048722356.1,cnidocyte_gastrula_module_16
cnidocyte_gastrula,Nvec_vc1.1_XM_048720966.1,cnidocyte_gastrula_module_16
cnidocyte_gastrula,Nvec_vc1.1_XM_032383647.2,cnidocyte_gastrula_module_16
cnidocyte_gastrula,Nvec_vc1.1_XM_001628915.3,cnidocyte_gastrula_module_16
cnidocyte_gastrula,Nvec_vc1.1_XM_032366344.2,cnidocyte_gastrula_module_16
cnidocyte_gastrula,Nvec_NVE16530,cnidocyte_gastrula_module_16
cnidocyte_gastrula,Nvec_vc1.1_XM_032361863.2,cnidocyte_gastrula_module_16
cnidocyte_gastrula,Nvec_vc1.1_XM_048720712.1,cnidocyte_gastrula_module_16
cnidocyte_gastrula,Nvec_vc1.1_XM_048725516.1,cnidocyte_gastrula_module_16
cnidocyte_gastrula,Nvec_vc1.1_XM_048719732.1,cnidocyte_gastrula_module_16
cnidocyte_gastrula,Nvec_vc1.1_XM_048731923.1,cnidocyte_gastrula_module_16
cnidocyte_gastrula,Nvec_vc1.1_XM_032365728.2,cnidocyte_gastrula_module_16
cnidocyte_gastrula,Nvec_vc1.1_XM_032374206.2,cnidocyte_gastrula_module_16
cnidocyte_gastrula,Nvec_vc1.1_XM_032372078.2,cnidocyte_gastrula_module_16
cnidocyte_gastrula,Nvec_vc1.1_XM_032386302.2,cnidocyte_gastrula_module_16
ecto_pharynx,Nvec_vc1.1_XM_001635315.3,ecto_pharynx_module_1
ecto_pharynx,Nvec_vc1.1_XM_001641629.3,ecto_pharynx_module_1
ecto_pharynx,Nvec_vc1.1_XM_032384646.2,ecto_pharynx_module_1
ecto_pharynx,Nvec_vc1.1_XM_001634505.3,ecto_pharynx_module_1
ecto_pharynx,Nvec_vc1.1_XM_032378021.2,ecto_pharynx_module_1
ecto_pharynx,Nvec_vc1.1_XM_032363357.2,ecto_pharynx_module_2
ecto_pharynx,Nvec_vc1.1_XM_048728028.1,ecto_pharynx_module_2
ecto_pharynx,Nvec_vc1.1_XM_001641444.3,ecto_pharynx_module_2
ectoderm,Nvec_vc1.1_XM_001639101.3,ectoderm_module_5
ectoderm,Nvec_vc1.1_XM_001636423.3,ectoderm_module_5
ectoderm,Nvec_vc1.1_XM_032378070.2,ectoderm_module_5
ectoderm,Nvec_vc1.1_XM_032378072.2,ectoderm_module_5
ectoderm,Nvec_vc1.1_XM_048724840.1,ectoderm_module_5
ectoderm,Nvec_vc1.1_XM_048730543.1,ectoderm_module_5
ectoderm,Nvec_vc1.1_XM_032374477.2,ectoderm_module_5
ectoderm,Nvec_vc1.1_XM_001637999.3,ectoderm_module_5
ectoderm,Nvec_vc1.1_XM_001629477.3,ectoderm_module_5
ectoderm,Nvec_vc1.1_XM_001629192.3,ectoderm_module_5
ectoderm,Nvec_vc1.1_XM_001641595.3,ectoderm_module_5
ectoderm,Nvec_vc1.1_XM_032364970.2,ectoderm_module_5
ectoderm,Nvec_vc1.1_XM_032374195.2,ectoderm_module_5
ectoderm,Nvec_vc1.1_XM_048719902.1,ectoderm_module_5
ectoderm,Nvec_vc1.1_XM_048731597.1,ectoderm_module_5
ectoderm,Nvec_vc1.1_XM_032379504.2,ectoderm_module_5
ectoderm,Nvec_vc1.1_XM_001632206.3,ectoderm_module_5
ectoderm,Nvec_vc1.1_XM_048723945.1,ectoderm_module_5
ectoderm,Nvec_vc1.1_XM_032364057.2,ectoderm_module_5
ectoderm,Nvec_vc1.1_XM_001634398.3,ectoderm_module_5
ectoderm,Nvec_vc1.1_XM_032370802.2,ectoderm_module_5
ectoderm,Nvec_vc1.1_XM_032366066.2,ectoderm_module_5
ectoderm,Nvec_vc1.1_XM_048733995.1,ectoderm_module_5
